"state","yr","dln_icrisat"
"Orissa",1972,0.166178578776139
"Orissa",1973,0.290410279371902
"Orissa",1974,0.109026313787636
"Orissa",1975,-0.0718361269528511
"Orissa",1976,-0.092658176538059
"Orissa",1977,0.00998441253965776
"Orissa",1978,-0.0329348355367545
"Orissa",1979,0.11820126053762
"Orissa",1980,0.139022059136298
"Orissa",1981,0.0964276466065908
"Orissa",1982,0.176268919582288
"Orissa",1983,-0.0365102471368459
"Orissa",1984,-0.0991014418287088
"Orissa",1985,0.0798379776244227
"Orissa",1986,0.0462237862019181
"Orissa",1987,-0.0141951468207937
"Orissa",1989,0.186301091382309
"Orissa",1990,0.21573915714
"Orissa",1991,0.213574100298059
"Orissa",1992,0.0707994496981605
"Orissa",1993,0.141525452576488
"Orissa",1994,0.0910186792211425
"Orissa",1995,0.049634006514756
"Orissa",1998,0.0454986204573515
"Orissa",1999,0.0488986299214771
"Orissa",2000,0.0693505348078247
"Orissa",2001,0.0504727618478942
"Orissa",2002,-0.017411033579573
"Orissa",2003,-0.126211907658454
"Orissa",2004,0.206710896939247
"Orissa",2005,0.0546725739066618
"Orissa",2006,0.0944259050975482
"Orissa",2009,-0.0148926504232509
"Orissa",2010,0.0807908507106232
"Orissa",2011,0.0804150470030764
"Orissa",2012,0.00348263049665576
"Orissa",2014,0.117669155669132
"Orissa",2015,0.03561750364437
"Orissa",2016,0.0404540407952751
"Punjab",1967,-0.0207084428286324
"Punjab",1968,0.0173243448443916
"Punjab",1969,-0.0411751642219658
"Punjab",1970,-0.0104155279372931
"Punjab",1971,-0.000833184598577397
"Punjab",1972,0.0146574728157187
"Punjab",1973,0.379069567832996
"Punjab",1974,-0.0243914531241591
"Punjab",1975,-0.0480496976417077
"Punjab",1976,0.060319790233522
"Punjab",1977,0.00729043326267931
"Punjab",1978,0.0207675195324786
"Punjab",1979,0.0257524961024149
"Punjab",1980,0.121712985182561
"Punjab",1981,0.0492448129610779
"Punjab",1982,0.0756374142056204
"Punjab",1983,0.00719859137352952
"Punjab",1984,0.0563611245810502
"Punjab",1985,0.00787848757208032
"Punjab",1986,0.0444030189379605
"Punjab",1987,0.0653759719862812
"Punjab",1988,0.0632506505004855
"Punjab",1989,0.100397726315697
"Punjab",1990,0.0219325535540049
"Punjab",1991,0.122730679439362
"Punjab",1992,0.255814333603758
"Punjab",1993,0.0960890971486528
"Punjab",1994,0.0871843873706846
"Punjab",1995,-0.0150991484512746
"Punjab",1996,0.106596168249185
"Punjab",1997,0.200575969338984
"Punjab",1998,0.077224147103574
"Punjab",1999,0.0122560566739001
"Punjab",2000,0.0659890683901407
"Punjab",2001,0.0355473508292814
"Punjab",2002,-0.00573910779874254
"Punjab",2003,0.0296619594245282
"Punjab",2004,0.00969497185959689
