"state","yr","dln_cpi"
"Rajasthan",1991,0.147818073639324
"Rajasthan",1992,0.13546613951245
"Rajasthan",1993,0.0151824392562121
"Rajasthan",1994,0.211950683100827
"Rajasthan",1995,0.0228786948767237
"Rajasthan",1997,0.0717439048588417
"Rajasthan",1998,0.0519994813995179
"Rajasthan",1999,0.0699263651046964
"Rajasthan",2000,0.0371019095911898
"Rajasthan",2001,-0.00671774661207714
"Rajasthan",2002,0.0279162086707734
"Rajasthan",2003,0.0199876868241891
"Rajasthan",2004,0.0211069501272085
"Rajasthan",2005,0.0860253181028643
"Rajasthan",2006,-0.526768243388845
"Rajasthan",2007,0.00136758837374362
"Rajasthan",2008,0.0802529399810092
"Rajasthan",2009,0.141562122879307
"Rajasthan",2010,0.0989433477756849
"Rajasthan",2011,0.0831435865638248
"Rajasthan",2012,0.0954168331986702
"Rajasthan",2013,0.11695320927956
"Rajasthan",2014,0.0701167038732686
"Rajasthan",2015,0.04984261120571
"Rajasthan",2016,0.0477432885517759
"Rajasthan",2017,0.0247404439803827
"Rajasthan",2018,-0.00165368417510692
"Rajasthan",2019,0.103197900144065
"Rajasthan",2020,0.0239871776451563
"Rajasthan",2021,0.0387426692290571
"Rajasthan",2022,0.0864701049872396
"Rajasthan",2023,0.0475131483427731
"Rajasthan",2024,0.207231892292128
"Tamil Nadu",1971,0.0182205461135281
"Tamil Nadu",1972,0.0452565915881209
"Tamil Nadu",1973,0.0904714606861017
"Tamil Nadu",1974,0.456933542102637
"Tamil Nadu",1975,0.215796432694081
"Tamil Nadu",1976,-0.334123511887364
"Tamil Nadu",1977,0.0571103957851511
"Tamil Nadu",1978,-0.0242369341146551
"Tamil Nadu",1979,0.0444396414321746
"Tamil Nadu",1980,0.125398409394333
"Tamil Nadu",1981,0.196298541644725
"Tamil Nadu",1982,-0.0122533868057655
"Tamil Nadu",1983,0.190118867253987
"Tamil Nadu",1984,0.00629085065215218
"Tamil Nadu",1985,-0.00257607613077138
"Tamil Nadu",1986,0.07856590499261
"Tamil Nadu",1987,0.0754696165494586
"Tamil Nadu",1988,0.096866834817499
"Tamil Nadu",1989,0.0665983024952705
"Tamil Nadu",1990,0.0487845757196403
"Tamil Nadu",1991,0.132636838164779
"Tamil Nadu",1992,0.162783185886732
"Tamil Nadu",1993,0.0258645724723579
"Tamil Nadu",1994,0.105376726923034
"Tamil Nadu",1995,0.146375313300315
"Tamil Nadu",1997,0.0253342552174543
"Tamil Nadu",1998,0.0747492033395281
"Tamil Nadu",1999,0.0589425356334505
"Tamil Nadu",2000,0.0142083460021647
"Tamil Nadu",2001,0.00414079266603196
"Tamil Nadu",2002,0.0650549167080445
"Tamil Nadu",2003,0.094746825956272
"Tamil Nadu",2004,-0.0237597301803021
"Tamil Nadu",2005,0.00312087637775171
"Tamil Nadu",2006,0.0399395343175746
"Tamil Nadu",2007,0.0627087735499883
"Tamil Nadu",2008,0.109892734487382
"Tamil Nadu",2009,0.115886319853687
"Tamil Nadu",2010,0.104773529469676
"Tamil Nadu",2011,0.0878787864029755
"Tamil Nadu",2012,0.0871892971039676
"Tamil Nadu",2013,0.146123017214673
"Tamil Nadu",2014,0.0738583315141508
"Tamil Nadu",2015,0.0790838305337474
"Tamil Nadu",2016,0.0676957163337688
"Tamil Nadu",2017,0.0789781116497652
"Tamil Nadu",2018,0.0335171837472874
"Tamil Nadu",2019,0.0933399386211908
"Tamil Nadu",2020,0.0470049160140889
"Tamil Nadu",2021,0.0621309352039052
"Tamil Nadu",2022,0.0517517535440666
"Tamil Nadu",2023,0.0514091951953839
"Tamil Nadu",2024,0.224962998490291
"Tripura",1997,0.0790621369028237
"Tripura",1998,0.158896500196526
"Tripura",1999,0.104010968412673
"Tripura",2000,0.0383052537675823
"Tripura",2001,-0.05027209792798
"Tripura",2002,0.0196948578918095
"Tripura",2003,-0.00928080907447271
"Tripura",2004,0.0423437575742165
"Tripura",2005,0.0128270135597548
"Tripura",2006,0.0780044327067317
"Tripura",2007,0.0757259907579631
"Tripura",2008,0.0502103206253022
"Tripura",2009,0.0795044241696941
"Tripura",2010,0.0696941208467337
"Tripura",2011,0.10204925435417
"Tripura",2012,0.0565190442020489
"Tripura",2013,0.0920188987202524
"Tripura",2014,0.12835856190347
"Tripura",2015,0.0493288484461436
"Tripura",2016,0.0422884381198134
"Tripura",2017,-0.0276977688526703
"Tripura",2018,0.0467662560723348
"Tripura",2019,0.0817214789155853
"Tripura",2020,0.0257261260113699
"Tripura",2021,0.0287708990907758
"Tripura",2022,0.0477372554119864
"Tripura",2023,0.0459811676787565
"Tripura",2024,0.213522503040442
"Uttar Pradesh",1971,-0.0756588460683707
"Uttar Pradesh",1972,0.172409751936207
"Uttar Pradesh",1973,0.195528384281237
"Uttar Pradesh",1974,0.300874666237764
"Uttar Pradesh",1975,-0.0268859209179855
"Uttar Pradesh",1976,-0.269200228587981
"Uttar Pradesh",1977,0.18682308696925
"Uttar Pradesh",1978,0.0629685972456162
"Uttar Pradesh",1979,0.00741476456913226
"Uttar Pradesh",1980,0.218354955784084
"Uttar Pradesh",1981,0.0992253443751467
"Uttar Pradesh",1982,-0.0311302101227282
"Uttar Pradesh",1983,0.138281557204724
"Uttar Pradesh",1984,0.0279471983472028
"Uttar Pradesh",1985,0.0603113876713524
"Uttar Pradesh",1986,0.0463792795851221
"Uttar Pradesh",1987,0.0793820661774687
"Uttar Pradesh",1988,0.172588960945149
"Uttar Pradesh",1989,0.0655226117533196
"Uttar Pradesh",1990,0.0582109107725053
"Uttar Pradesh",1991,0.196717198869044
"Uttar Pradesh",1992,0.0788326087011324
"Uttar Pradesh",1993,0.0362470779287527
"Uttar Pradesh",1994,0.172304580643841
"Uttar Pradesh",1995,0.0638830373969128
"Uttar Pradesh",1997,0.0595336008102025
"Uttar Pradesh",1998,0.0918688311022944
"Uttar Pradesh",1999,0.0524803068747488
"Uttar Pradesh",2000,-0.00523633551432567
"Uttar Pradesh",2001,0.0191576740329333
"Uttar Pradesh",2002,0.0304348103315846
"Uttar Pradesh",2003,0.0274913578646947
"Uttar Pradesh",2004,0.03962404011427
"Uttar Pradesh",2005,0.0381136338840493
"Uttar Pradesh",2006,-0.512602349137142
"Uttar Pradesh",2007,-0.00118623975950616
"Uttar Pradesh",2008,0.068795027980519
"Uttar Pradesh",2009,0.106578610044639
"Uttar Pradesh",2010,0.0901053021095786
"Uttar Pradesh",2011,0.0573353803810939
"Uttar Pradesh",2012,0.0824529440859019
"Uttar Pradesh",2013,0.108757982679644
"Uttar Pradesh",2014,0.0675878780045327
"Uttar Pradesh",2015,0.0416930073155415
"Uttar Pradesh",2016,0.0510705288049724
"Uttar Pradesh",2017,-0.0446212808872355
"Uttar Pradesh",2018,0.0307173678564174
"Uttar Pradesh",2019,0.0817942485736696
"Uttar Pradesh",2020,0.0333395078308865
"Uttar Pradesh",2021,0.0435761907685279
"Uttar Pradesh",2022,0.0680041256594608
"Uttar Pradesh",2023,0.0389073317655715
"Uttar Pradesh",2024,0.214233894881852
"West Bengal",1971,0.00935536617935107
"West Bengal",1972,0.0295194948379898
"West Bengal",1973,0.10512463878446
"West Bengal",1974,0.307130780084029
"West Bengal",1975,0.0294930980569221
"West Bengal",1976,-0.0829531810978708
"West Bengal",1977,0.10346415527586
"West Bengal",1978,-0.0665377122139237
"West Bengal",1979,0.112506134123
"West Bengal",1980,0.107297630907679
"West Bengal",1981,0.0569695920871212
"West Bengal",1982,0.138784425190772
"West Bengal",1983,0.0963257627409595
"West Bengal",1984,-0.0185694466596589
"West Bengal",1985,0.0434747984615704
"West Bengal",1986,0.0880550771945403
"West Bengal",1987,0.0588647848352135
"West Bengal",1988,0.0728765095648596
"West Bengal",1989,0.0631560932812807
"West Bengal",1990,0.0796301183106953
"West Bengal",1991,0.164691183580763
"West Bengal",1992,0.0933825644645259
"West Bengal",1993,0.038263834999019
"West Bengal",1994,0.0969606511448786
"West Bengal",1995,0.0836785499548594
"West Bengal",1997,0.0366040522621098
"West Bengal",1998,0.146007822431982
"West Bengal",1999,0.0802882954668247
"West Bengal",2000,-0.0596038464406012
"West Bengal",2001,0.0188711416208394
"West Bengal",2002,0.0149545849832462
"West Bengal",2003,0.0297882842802446
"West Bengal",2004,0.0466534112196975
"West Bengal",2005,0.0315815720502988
"West Bengal",2006,0.0406147191541901
"West Bengal",2007,0.0693244914535125
"West Bengal",2008,0.095631645691526
"West Bengal",2009,0.104255043458417
"West Bengal",2010,0.159591572041762
"West Bengal",2011,0.069147156760728
"West Bengal",2012,0.0630525363994234
"West Bengal",2013,0.122862268960657
"West Bengal",2014,0.0741762898309473
"West Bengal",2015,0.00674893306809565
"West Bengal",2016,0.0107480745142086
"West Bengal",2017,0.0404073781980721
"West Bengal",2018,0.0391401199875379
"West Bengal",2019,0.0286996511043363
"West Bengal",2020,0.0291357672683059
"West Bengal",2021,0.0687963449346309
"West Bengal",2022,0.0724899155621435
"West Bengal",2023,0.043852154990633
"West Bengal",2024,0.196495804927364
"all-India",1971,-0.00559261513606035
"all-India",1972,0.0859322790107395
"all-India",1973,0.161588171853324
"all-India",1974,0.295566035120149
"all-India",1975,0.0799270271829222
"all-India",1976,-0.217260842152603
"all-India",1977,0.0974512286913614
"all-India",1978,-0.00287318990917651
"all-India",1979,0.0447587813639325
"all-India",1980,0.140479435095124
"all-India",1981,0.128519942981566
"all-India",1982,0.0484988737508267
"all-India",1983,0.109575944532566
"all-India",1984,0.0198730185113849
"all-India",1985,0.0324233626946544
"all-India",1986,0.0527866808214847
"all-India",1987,0.0691005979206736
"all-India",1988,0.12521959388405
"all-India",1989,0.0784875915412506
"all-India",1990,0.0374254926060065
"all-India",1991,0.165793751005461
"all-India",1992,0.15843100146633
"all-India",1993,0.0153052380857295
"all-India",1994,0.111661579542287
"all-India",1995,0.10326171757518
